Date,Volume,Price
2019-08-09,1314.0,29.130000000000003
2019-08-12,1108.0,28.1
2019-08-13,750.0,27.645
2019-08-14,963.0,27.66
2019-08-15,1336.0,27.32
2019-08-16,2229.0,26.740000000000002
2019-08-19,774.0,27.05
2019-08-20,1712.0,27.14
2019-08-21,1555.0,26.759999999999998
2019-08-22,502.0,26.53
2019-08-23,869.0,26.005
2019-08-26,523.0,26.275
2019-08-27,3293.0,26.195
2019-08-28,910.0,26.465
2019-08-29,193.0,26.93
2019-08-30,826.0,27.15
2019-09-02,526.0,26.225
2019-09-03,1554.0,25.765
2019-09-04,2045.0,26.26
2019-09-05,1614.0,26.235
2019-09-06,908.0,25.895000000000003
2019-09-09,1069.0,25.685000000000002
2019-09-10,1453.0,26.43
2019-09-11,1954.0,27.085
2019-09-12,2132.0,27.205
2019-09-13,1364.0,27.125
2019-09-16,1284.0,27.615000000000002
2019-09-17,1312.0,27.275
2019-09-18,605.0,26.145
2019-09-19,714.0,26.34
2019-09-20,176.0,27.04
2019-09-23,176.0,26.814999999999998
2019-09-24,287.0,26.215000000000003
2019-09-25,781.0,25.92
2019-09-26,1273.0,26.255
2019-09-27,1436.0,25.990000000000002
2019-09-30,1062.0,25.689999999999998
2019-10-01,870.0,25.335
2019-10-02,1108.0,25.145
2019-10-03,1194.0,24.285
2019-10-04,720.0,23.755000000000003
2019-10-07,409.0,23.72
2019-10-08,647.0,23.57
2019-10-09,1266.0,22.985
2019-10-10,2163.0,23.5
2019-10-11,743.0,24.67
2019-10-14,807.0,24.634999999999998
2019-10-15,871.0,25.634999999999998
2019-10-16,1234.0,26.415
2019-10-17,2741.0,26.520000000000003
2019-10-18,1238.0,26.52
2019-10-21,482.0,26.605
2019-10-22,1973.0,26.26
2019-10-23,487.0,25.47
2019-10-24,837.0,25.445
2019-10-25,2083.0,25.58
2019-10-28,713.0,25.445
2019-10-29,6798.0,25.855
2019-10-30,3452.0,26.21
2019-10-31,5413.0,26.315
2019-11-01,1174.0,26.009999999999998
2019-11-04,465.0,25.740000000000002
2019-11-05,622.0,26.119999999999997
2019-11-06,387.0,25.39
2019-11-07,304.0,25.365
2019-11-08,1170.0,25.215
2019-11-11,1260.0,25.5
2019-11-12,709.0,25.025
2019-11-13,704.0,24.595
2019-11-14,398.0,24.604999999999997
2019-11-15,2167.0,24.265
2019-11-18,2936.0,23.915
2019-11-19,1626.0,23.74
2019-11-20,872.0,24.085
2019-11-21,1491.0,24.36
2019-11-22,4115.0,24.685
2019-11-25,416.0,25.049999999999997
2019-11-26,1400.0,24.705
2019-11-27,1631.0,25.19
2019-11-28,352.0,25.415
2019-11-29,2233.0,25.53
2019-12-02,272.0,25.119999999999997
2019-12-03,792.0,24.52
2019-12-04,1789.0,24.689999999999998
2019-12-05,489.0,24.994999999999997
2019-12-06,2602.0,25.195
2019-12-09,1166.0,25.28
2019-12-10,3934.0,25.42
2019-12-11,2771.0,25.13
2019-12-12,2119.0,25.15
2019-12-13,1134.0,25.035
2019-12-16,717.0,24.61
2019-12-17,29.0,26.35
2019-12-18,2.0,26.884999999999998
2019-12-19,327.0,27.275
2019-12-20,20.0,26.89
2019-12-23,25.0,27.314999999999998
2019-12-24,0.0,26.62
2019-12-26,0.0,26.62
2019-12-27,0.0,27.25
2019-12-30,139.0,26.2
2019-12-31,4.0,25.425
2020-01-02,0.0,24.9
2020-01-03,10.0,25.42
2020-01-06,17.0,24.845
2020-01-07,24.0,24.825
2020-01-08,514.0,24.740000000000002
2020-01-09,123.0,25.02
2020-01-10,57.0,24.775
2020-01-13,109.0,24.605
2020-01-14,61.0,24.325000000000003
2020-01-15,1203.0,24.994999999999997
2020-01-16,120.0,25.405
2020-01-17,54.0,25.715
2020-01-20,567.0,25.755
2020-01-21,149.0,25.5
2020-01-22,194.0,25.685000000000002
2020-01-23,2475.0,25.275
2020-01-24,456.0,25.1
2020-01-27,77.0,24.875
2020-01-28,10.0,25.075000000000003
2020-01-29,556.0,24.655
2020-01-30,4248.0,24.235
2020-01-31,2090.0,24.22
2020-02-03,293.0,23.89
2020-02-04,1488.0,23.735
2020-02-05,662.0,23.84
2020-02-06,75.0,23.990000000000002
2020-02-07,515.0,23.79
2020-02-10,114.0,23.645
2020-02-11,54.0,23.729999999999997
2020-02-12,84.0,24.155
2020-02-13,156.0,24.525
2020-02-14,205.0,24.865000000000002
2020-02-17,87.0,25.055
2020-02-18,362.0,25.439999999999998
2020-02-19,117.0,25.92
2020-02-20,128.0,26.03
2020-02-21,525.0,25.96
2020-02-24,260.0,25.255000000000003
2020-02-25,132.0,24.805
2020-02-26,243.0,24.595
2020-02-27,443.0,24.185000000000002
2020-02-28,456.0,23.814999999999998
2020-03-02,1623.0,24.175
2020-03-03,281.0,23.795
2020-03-04,3458.0,23.99
2020-03-05,199.0,24.245
2020-03-06,304.0,23.869999999999997
2020-03-09,2457.0,23.625
2020-03-10,116.0,24.125
2020-03-11,310.0,24.345
2020-03-12,589.0,23.595
2020-03-13,42.0,22.86
2020-03-16,430.0,20.990000000000002
2020-03-17,6940.0,19.725
2020-03-18,6831.0,17.12
2020-03-19,2979.0,17.045
2020-03-20,2686.0,17.130000000000003
2020-03-23,1168.0,15.940000000000001
2020-03-24,8749.0,17.205
2020-03-25,1077.0,17.905
2020-03-26,318.0,17.79
2020-03-27,527.0,17.244999999999997
2020-03-30,144.0,17.5
2020-03-31,140.0,18.315
2020-04-01,169.0,17.895
2020-04-02,189.0,18.55
2020-04-03,70.0,18.814999999999998
2020-04-06,422.0,20.185000000000002
2020-04-07,631.0,21.485
2020-04-08,261.0,21.615000000000002
2020-04-09,156.0,22.04
2020-04-14,351.0,20.895
2020-04-15,2798.0,20.18
2020-04-16,1194.0,21.07
2020-04-17,188.0,22.740000000000002
2020-04-20,354.0,22.174999999999997
2020-04-21,739.0,21.025
2020-04-22,4091.0,20.93
2020-04-23,536.0,21.525
2020-04-24,100.0,21.515
2020-04-27,155.0,21.415
2020-04-28,880.0,20.985
2020-04-29,1168.0,21.145
2020-04-30,470.0,20.805
2020-05-01,693.0,19.85
2020-05-04,134.0,19.994999999999997
2020-05-05,310.0,20.16
2020-05-06,1446.0,19.77
2020-05-07,720.0,20.025
2020-05-08,82.0,20.305
2020-05-11,1070.0,19.869999999999997
2020-05-12,619.0,19.47
2020-05-13,333.0,19.37
2020-05-14,127.0,19.450000000000003
2020-05-15,1124.0,19.98
2020-05-18,1745.0,20.72
2020-05-19,4535.0,20.880000000000003
2020-05-20,688.0,21.525
2020-05-21,118.0,22.119999999999997
2020-05-22,1192.0,21.92
2020-05-25,72.0,22.31
2020-05-26,1843.0,22.38
2020-05-27,2074.0,22.18
2020-05-28,863.0,22.025
2020-05-29,492.0,22.21
2020-06-01,98.0,21.91
2020-06-02,1181.0,22.45
2020-06-03,578.0,22.835
2020-06-04,159.0,22.85
2020-06-05,497.0,23.48
2020-06-08,168.0,23.5
2020-06-09,485.0,23.28
2020-06-10,162.0,23.369999999999997
2020-06-11,111.0,23.09
2020-06-12,219.0,22.84
2020-06-15,353.0,22.685000000000002
2020-06-16,190.0,23.52
2020-06-17,377.0,23.564999999999998
2020-06-18,531.0,24.384999999999998
2020-06-19,89.0,24.98
2020-06-22,951.0,24.92
2020-06-23,1445.0,25.72
2020-06-24,320.0,25.97
2020-06-25,1221.0,25.91
2020-06-26,642.0,25.72
2020-06-29,421.0,26.47
2020-06-30,909.0,27.415
2020-07-01,416.0,27.985
2020-07-02,1276.0,28.07
2020-07-03,474.0,28.12
2020-07-06,143.0,29.939999999999998
2020-07-07,201.0,30.185000000000002
2020-07-08,632.0,29.78
2020-07-09,309.0,29.700000000000003
2020-07-10,147.0,29.37
2020-07-13,1794.0,30.125
2020-07-14,561.0,30.33
2020-07-15,680.0,30.310000000000002
2020-07-16,5687.0,28.71
2020-07-17,570.0,28.44
2020-07-20,781.0,27.450000000000003
2020-07-21,3992.0,27.68
2020-07-22,3854.0,27.34
2020-07-23,123.0,27.939999999999998
2020-07-24,2491.0,27.525
2020-07-27,2012.0,26.455
2020-07-28,1489.0,26.5
2020-07-29,563.0,26.939999999999998
2020-07-30,613.0,26.72
2020-07-31,3410.0,27.0
2020-08-03,372.0,27.265
2020-08-04,1902.0,27.509999999999998
2020-08-05,667.0,27.665
2020-08-06,505.0,27.55
2020-08-07,665.0,27.185000000000002
2020-08-10,3240.0,27.78
2020-08-11,780.0,27.52
2020-08-12,218.0,26.759999999999998
2020-08-13,4521.0,26.58
2020-08-14,368.0,26.34
2020-08-17,1486.0,26.835
2020-08-18,1889.0,27.305
2020-08-19,1105.0,27.235
2020-08-20,3591.0,26.875
2020-08-21,1928.0,26.490000000000002
2020-08-24,3707.0,27.91
2020-08-25,3267.0,29.08
2020-08-26,754.0,29.43
2020-08-27,1079.0,29.34
2020-08-28,864.0,30.125
2020-08-31,333.0,29.98
2020-09-01,750.0,29.02
2020-09-02,743.0,28.955
2020-09-03,2125.0,29.215
2020-09-04,1455.0,28.705
2020-09-07,825.0,28.04
2020-09-08,364.0,28.009999999999998
2020-09-09,1252.0,27.490000000000002
2020-09-10,1014.0,28.705
2020-09-11,233.0,29.09
2020-09-14,220.0,30.275
2020-09-15,1444.0,30.955
2020-09-16,1224.0,30.655
2020-09-17,6151.0,29.64
2020-09-18,733.0,29.064999999999998
2020-09-21,5520.0,27.759999999999998
2020-09-22,655.0,27.895
2020-09-23,1293.0,27.770000000000003
2020-09-24,1470.0,27.15
2020-09-25,2397.0,27.025
2020-09-28,1715.0,27.64
2020-09-29,2381.0,27.685000000000002
2020-09-30,2971.0,27.34
2020-10-01,684.0,27.365000000000002
2020-10-02,1006.0,27.275
2020-10-05,496.0,27.445
2020-10-06,561.0,27.41
2020-10-07,1490.0,27.3
2020-10-08,1552.0,27.185
2020-10-09,753.0,26.575
2020-10-12,1400.0,26.225
2020-10-13,4264.0,25.97
2020-10-14,1481.0,25.965
2020-10-15,3406.0,25.700000000000003
2020-10-16,842.0,25.54
2020-10-19,1676.0,25.42
2020-10-20,603.0,25.01
2020-10-21,3765.0,24.479999999999997
2020-10-22,3020.0,24.240000000000002
2020-10-23,1101.0,25.48
2020-10-26,414.0,24.86
2020-10-27,1107.0,24.37
2020-10-28,1761.0,23.785
2020-10-29,1660.0,23.775
2020-10-30,2464.0,23.98
2020-11-02,945.0,24.075
2020-11-03,1894.0,24.619999999999997
2020-11-04,1805.0,25.18
2020-11-05,602.0,25.990000000000002
2020-11-06,1284.0,25.965
2020-11-09,604.0,26.72
2020-11-10,1240.0,26.689999999999998
2020-11-11,1590.0,26.740000000000002
2020-11-12,1057.0,26.325
2020-11-13,1936.0,26.525
2020-11-16,2497.0,27.395
2020-11-17,2954.0,27.22
2020-11-18,615.0,27.825
2020-11-19,625.0,27.075
2020-11-20,4532.0,26.924999999999997
2020-11-23,1620.0,27.665
2020-11-24,4071.0,27.765
2020-11-25,6910.0,28.045
2020-11-26,7637.0,28.22
2020-11-27,3844.0,28.685000000000002
2020-11-30,1416.0,29.09
2020-12-01,2823.0,29.509999999999998
2020-12-02,2365.0,29.735
2020-12-03,1115.0,29.630000000000003
2020-12-04,2619.0,29.990000000000002
2020-12-07,2645.0,30.189999999999998
2020-12-08,4099.0,30.03
2020-12-09,7212.0,30.32
2020-12-10,7880.0,30.735
2020-12-11,4806.0,31.14
2020-12-14,3819.0,31.049999999999997
2020-12-15,328.0,32.655
2020-12-16,411.0,32.54
2020-12-17,139.0,32.575
2020-12-18,40.0,31.885
2020-12-21,26.0,31.130000000000003
2020-12-22,83.0,31.475
2020-12-23,36.0,32.47
2020-12-24,34.0,32.745000000000005
2020-12-28,3.0,33.88
2020-12-29,7.0,33.635
2020-12-30,9.0,33.1
2020-12-31,11.0,33.405
2021-01-04,76.0,34.45
2021-01-05,35.0,33.7
2021-01-06,9.0,33.885
2021-01-07,315.0,35.055
2021-01-08,0.0,35.49
2021-01-11,9.0,35.415
2021-01-12,227.0,35.364999999999995
2021-01-13,193.0,34.455
2021-01-14,387.0,34.004999999999995
2021-01-15,146.0,32.78
2021-01-18,90.0,32.185
2021-01-19,721.0,33.349999999999994
2021-01-20,217.0,33.76
2021-01-21,146.0,34.235
2021-01-22,400.0,34.515
2021-01-25,10.0,34.295
2021-01-26,798.0,33.83
2021-01-27,260.0,33.67
2021-01-28,226.0,34.31
2021-01-29,875.0,33.865
2021-02-01,1956.0,33.4
2021-02-02,40.0,34.615
2021-02-03,398.0,36.94499999999999
2021-02-04,515.0,38.11
2021-02-05,205.0,38.835
2021-02-08,269.0,39.53
2021-02-09,108.0,38.975
2021-02-10,185.0,39.105
2021-02-11,125.0,39.845
2021-02-12,622.0,39.245000000000005
2021-02-15,1146.0,40.585
2021-02-16,985.0,40.295
2021-02-17,1410.0,39.46
2021-02-18,695.0,39.14
2021-02-19,1237.0,38.695
2021-02-22,489.0,38.555
2021-02-23,216.0,39.035
2021-02-24,67.0,39.629999999999995
2021-02-25,483.0,39.365
2021-02-26,395.0,38.25
2021-03-01,415.0,38.269999999999996
2021-03-02,397.0,38.68
2021-03-03,64.0,38.455
2021-03-04,197.0,38.485
2021-03-05,61.0,39.394999999999996
2021-03-08,59.0,39.61
2021-03-09,811.0,41.055
2021-03-10,645.0,42.015
2021-03-11,149.0,42.855
2021-03-12,100.0,43.175
2021-03-15,111.0,43.535
2021-03-16,187.0,42.835
2021-03-17,349.0,43.505
2021-03-18,462.0,43.7
2021-03-19,450.0,42.905
2021-03-22,76.0,43.260000000000005
2021-03-23,338.0,42.665
2021-03-24,358.0,42.165000000000006
2021-03-25,491.0,41.45
2021-03-26,170.0,42.39
2021-03-29,116.0,42.565
2021-03-30,2062.0,43.01
2021-03-31,490.0,43.315
2021-04-01,163.0,43.28
2021-04-05,0.0,43.31
2021-04-06,521.0,44.394999999999996
2021-04-07,265.0,44.730000000000004
2021-04-08,645.0,44.5
2021-04-09,232.0,44.53
2021-04-12,178.0,45.28
2021-04-13,655.0,45.165
2021-04-14,667.0,44.85
2021-04-15,425.0,45.04
2021-04-16,766.0,45.485
2021-04-19,371.0,45.34
2021-04-20,567.0,45.485
2021-04-21,1548.0,46.455
2021-04-22,431.0,47.8
2021-04-23,1619.0,47.925
2021-04-26,1086.0,48.5
2021-04-27,434.0,48.325
2021-04-28,2323.0,49.019999999999996
2021-04-29,1157.0,49.055
2021-04-30,1775.0,49.715
2021-05-03,195.0,50.754999999999995
2021-05-04,1304.0,50.45
2021-05-05,802.0,50.34
2021-05-06,1099.0,51.010000000000005
2021-05-07,376.0,51.385000000000005
2021-05-10,1522.0,53.07
2021-05-11,2637.0,53.725
2021-05-12,2273.0,55.71
2021-05-13,2683.0,55.82
2021-05-14,563.0,57.595
2021-05-17,498.0,57.790000000000006
2021-05-18,1810.0,55.96
2021-05-19,2637.0,52.644999999999996
2021-05-20,1888.0,53.03
2021-05-21,3029.0,54.0
2021-05-24,1192.0,53.8
2021-05-25,1064.0,54.805
2021-05-26,1039.0,55.085
2021-05-27,185.0,53.615
2021-05-28,788.0,52.879999999999995
2021-05-31,0.0,53.209999999999994
2021-06-01,158.0,54.04
2021-06-02,611.0,53.065
2021-06-03,1431.0,52.675
2021-06-04,474.0,51.305
2021-06-07,138.0,52.334999999999994
2021-06-08,943.0,53.41
2021-06-09,795.0,54.095
2021-06-10,304.0,54.730000000000004
2021-06-11,809.0,54.165000000000006
2021-06-14,205.0,54.36
2021-06-15,583.0,52.78
2021-06-16,1192.0,52.415
2021-06-17,442.0,51.935
2021-06-18,769.0,52.795
2021-06-21,1610.0,53.19
2021-06-22,796.0,54.345
2021-06-23,332.0,55.254999999999995
2021-06-24,1062.0,56.17
2021-06-25,1278.0,56.5
2021-06-28,565.0,56.575
2021-06-29,402.0,56.504999999999995
2021-06-30,1796.0,56.905
2021-07-01,534.0,58.47
2021-07-02,301.0,58.39
2021-07-05,219.0,59.004999999999995
2021-07-06,2084.0,57.205
2021-07-07,296.0,54.425
2021-07-08,411.0,53.7
2021-07-09,282.0,54.974999999999994
2021-07-12,244.0,53.585
2021-07-13,206.0,53.625
2021-07-14,140.0,54.010000000000005
2021-07-15,3045.0,53.855000000000004
2021-07-16,2050.0,53.675
2021-07-19,1298.0,53.7
2021-07-20,729.0,52.745000000000005
2021-07-21,471.0,52.99
2021-07-22,159.0,52.47
2021-07-23,116.0,51.58
2021-07-26,436.0,52.980000000000004
2021-07-27,185.0,54.06
2021-07-28,1352.0,54.81
2021-07-29,176.0,55.19
2021-07-30,385.0,54.629999999999995
2021-08-02,1200.0,54.8
2021-08-03,134.0,55.22
2021-08-04,52.0,56.41
2021-08-05,145.0,56.65
2021-08-06,203.0,57.655
2021-08-09,530.0,57.605000000000004
2021-08-10,658.0,58.435
2021-08-11,472.0,58.175
2021-08-12,640.0,58.08
2021-08-13,218.0,56.620000000000005
2021-08-16,358.0,58.61
2021-08-17,497.0,58.379999999999995
2021-08-18,819.0,57.980000000000004
2021-08-19,506.0,55.805
2021-08-20,1487.0,55.05
2021-08-23,818.0,56.305
2021-08-24,442.0,57.325
2021-08-25,1115.0,57.75
2021-08-26,469.0,57.515
2021-08-27,829.0,59.245000000000005
2021-08-30,292.0,61.675
2021-08-31,1263.0,61.465
2021-09-01,3228.0,61.725
2021-09-02,611.0,62.150000000000006
2021-09-03,705.0,62.475
2021-09-06,228.0,63.43
2021-09-07,666.0,63.25
2021-09-08,2225.0,63.42
2021-09-09,1509.0,63.465
2021-09-10,361.0,62.474999999999994
2021-09-13,1136.0,62.53
2021-09-14,1699.0,61.495000000000005
2021-09-15,2214.0,60.985
2021-09-16,2113.0,60.68
2021-09-17,1030.0,60.625
2021-09-20,1273.0,60.894999999999996
2021-09-21,456.0,61.355000000000004
2021-09-22,1415.0,61.290000000000006
2021-09-23,1310.0,61.025
2021-09-24,565.0,62.595
2021-09-27,1159.0,65.6
2021-09-28,1162.0,64.67999999999999
2021-09-29,1133.0,63.675
2021-09-30,1116.0,63.41
2021-10-01,837.0,63.03
2021-10-04,1728.0,64.22
2021-10-05,1082.0,65.56
2021-10-06,2451.0,62.16
2021-10-07,1271.0,60.745000000000005
2021-10-08,1716.0,60.235
2021-10-11,242.0,60.739999999999995
2021-10-12,1068.0,59.885000000000005
2021-10-13,1592.0,60.59
2021-10-14,1831.0,61.504999999999995
2021-10-15,199.0,61.59
2021-10-18,469.0,59.815
2021-10-19,1018.0,57.245000000000005
2021-10-20,1781.0,57.92
2021-10-21,858.0,58.785
2021-10-22,217.0,59.49
2021-10-25,1012.0,60.215
2021-10-26,569.0,60.44
2021-10-27,845.0,60.64
2021-10-28,454.0,59.989999999999995
2021-10-29,292.0,59.785
2021-11-01,451.0,59.2
2021-11-02,2283.0,59.5
2021-11-03,240.0,60.785
2021-11-04,922.0,61.144999999999996
2021-11-05,815.0,61.155
2021-11-08,3848.0,61.71
2021-11-09,3035.0,61.43
2021-11-10,1214.0,62.905
2021-11-11,1022.0,64.4
2021-11-12,155.0,64.64
2021-11-15,995.0,66.08500000000001
2021-11-16,1014.0,68.14
2021-11-17,428.0,68.385
2021-11-18,500.0,69.15
2021-11-19,1168.0,70.535
2021-11-22,2601.0,71.085
2021-11-23,1065.0,70.195
2021-11-24,776.0,72.41499999999999
2021-11-25,805.0,75.03
2021-11-26,1422.0,74.61
2021-11-29,2990.0,75.5
2021-11-30,4031.0,75.68
2021-12-01,2269.0,77.38499999999999
2021-12-02,1328.0,79.16499999999999
2021-12-03,1929.0,80.27000000000001
2021-12-06,1390.0,80.97999999999999
2021-12-07,1607.0,84.64
2021-12-08,9038.0,88.28999999999999
2021-12-09,7007.0,86.33
2021-12-10,6381.0,83.345
2021-12-13,1707.0,85.015
2021-12-14,1985.0,82.005
2021-12-15,1467.0,81.475
2021-12-16,4219.0,84.66
2021-12-17,2820.0,79.99000000000001
2021-12-20,2852.0,77.57
