Bonds,,Date,XS0563106730,XS1324446092,XS0821175717,XS0462887349,XS1381693248
,,10/20/2015,107.95,NA,109.155,NA,NA
,,10/21/2015,108.033,NA,109.333,NA,NA
,,10/22/2015,108.092,NA,109.55,NA,NA
,,10/23/2015,108.1,NA,109.45,NA,NA
,,10/26/2015,108.074,NA,109.513,NA,NA
,,10/27/2015,108.13,NA,109.547,NA,NA
,,10/28/2015,108.044,NA,109.494,NA,NA
,,10/29/2015,108.034,NA,109.364,NA,NA
,,10/30/2015,107.962,NA,109.329,NA,NA
,,11/2/2015,107.958,NA,109.312,NA,NA
,,11/3/2015,107.931,NA,109.34,NA,NA
,,11/4/2015,107.898,NA,109.276,NA,NA
,,11/5/2015,107.924,NA,109.247,NA,NA
,,11/6/2015,107.779,NA,109.082,NA,NA
,,11/9/2015,107.953,NA,109.268,NA,NA
,,11/10/2015,107.925,NA,109.368,NA,NA
,,11/11/2015,107.953,NA,109.352,NA,NA
,,11/12/2015,107.93,NA,109.365,NA,NA
,,11/13/2015,107.978,NA,109.396,NA,NA
,,11/16/2015,107.948,NA,109.4,NA,NA
,,11/17/2015,107.878,NA,109.275,NA,NA
,,11/18/2015,107.848,99.044,109.213,NA,NA
,,11/19/2015,107.845,98.97,109.212,NA,NA
,,11/20/2015,107.824,98.78,109.131,NA,NA
,,11/23/2015,107.811,98.437,109.031,NA,NA
,,11/24/2015,107.754,98.317,108.993,NA,NA
,,11/25/2015,107.825,98.566,109.122,NA,NA
,,11/26/2015,107.76,98.672,109.156,NA,NA
,,11/27/2015,107.741,98.772,109.185,NA,NA
,,11/30/2015,107.72,98.64,109.123,NA,NA
,,12/1/2015,107.784,98.888,109.22,NA,NA
,,12/2/2015,107.768,98.86,109.2,NA,NA
,,12/3/2015,107.406,97.454,108.463,NA,NA
,,12/4/2015,107.458,97.617,108.559,NA,NA
,,12/7/2015,107.45,97.946,108.603,NA,NA
,,12/8/2015,107.466,97.637,108.55,NA,NA
,,12/9/2015,107.507,98.061,108.661,NA,NA
,,12/10/2015,107.451,98.087,108.701,NA,NA
,,12/11/2015,107.484,98.364,108.775,NA,NA
,,12/14/2015,107.449,98.106,108.73,NA,NA
,,12/15/2015,107.427,97.638,108.589,NA,NA
,,12/16/2015,107.404,97.474,108.692,NA,NA
,,12/17/2015,107.399,97.754,108.671,NA,NA
,,12/18/2015,107.416,97.934,108.798,NA,NA
,,12/21/2015,107.415,97.973,108.833,NA,NA
,,12/22/2015,107.509,97.673,108.719,NA,NA
,,12/23/2015,107.314,97.531,108.593,NA,NA
,,12/24/2015,107.009,97.742,108.537,NA,NA
,,12/25/2015,107.035,97.802,108.594,NA,NA
,,12/28/2015,107.298,97.551,108.568,NA,NA
,,12/29/2015,107.272,97.309,108.483,NA,NA
,,12/30/2015,107.285,97.648,108.577,NA,NA
,,12/31/2015,107.374,97.68,108.571,NA,NA
,,1/1/2016,107.377,97.708,108.571,NA,NA
,,1/4/2016,107.314,97.747,108.588,NA,NA
,,1/5/2016,107.33,97.927,108.683,NA,NA
,,1/6/2016,107.41,97.999,108.751,NA,NA
,,1/7/2016,107.277,97.889,108.601,NA,NA
,,1/8/2016,107.31,97.562,108.633,NA,NA
,,1/11/2016,107.239,97.277,108.506,NA,NA
,,1/12/2016,107.218,97.269,108.421,NA,NA
,,1/13/2016,107.187,97.473,108.494,NA,NA
,,1/14/2016,107.109,97.117,108.302,NA,NA
,,1/15/2016,107.053,96.849,108.267,NA,NA
,,1/18/2016,107.073,96.835,108.239,NA,NA
,,1/19/2016,107.077,96.741,108.26,NA,NA
,,1/20/2016,107.05,96.486,108.197,NA,NA
,,1/21/2016,107.124,96.71,108.206,NA,NA
,,1/22/2016,107.024,96.469,108.207,NA,NA
,,1/25/2016,107.085,96.631,108.204,NA,NA
,,1/26/2016,107.112,96.73,108.177,NA,NA
,,1/27/2016,107.083,96.943,108.202,NA,NA
,,1/28/2016,107.001,97.248,108.214,NA,NA
,,1/29/2016,107.111,97.668,108.394,NA,NA
,,2/1/2016,107.083,97.614,108.31,NA,NA
,,2/2/2016,107.082,97.645,108.367,NA,NA
,,2/3/2016,107.23,97.592,108.355,NA,NA
,,2/4/2016,107.019,97.607,108.349,NA,NA
,,2/5/2016,107.033,97.578,108.327,NA,NA
,,2/8/2016,107.043,97.78,108.308,NA,NA
,,2/9/2016,107.046,97.353,108.22,NA,NA
,,2/10/2016,106.983,97.096,108.158,NA,NA
,,2/11/2016,106.833,96.123,107.969,NA,NA
,,2/12/2016,106.755,95.521,107.795,NA,NA
,,2/15/2016,106.786,95.743,107.899,NA,NA
,,2/16/2016,106.751,95.335,107.738,NA,NA
,,2/17/2016,106.75,95.386,107.705,NA,NA
,,2/18/2016,106.736,95.672,107.885,NA,NA
,,2/19/2016,106.709,95.69,107.855,NA,NA
,,2/22/2016,106.73,95.785,107.898,NA,NA
,,2/23/2016,106.717,96.026,107.94,NA,NA
,,2/24/2016,106.739,96.085,107.94,NA,NA
,,2/25/2016,106.693,96.222,108,NA,NA
,,2/26/2016,106.693,96.404,108.012,NA,NA
,,2/29/2016,106.761,96.514,108.091,NA,NA
,,3/1/2016,106.727,96.509,108.052,NA,NA
,,3/2/2016,106.856,96.232,107.955,NA,NA
,,3/3/2016,106.728,96.547,108.146,NA,NA
,,3/4/2016,106.662,96.274,107.909,NA,NA
,,3/7/2016,106.673,96.448,108.018,NA,NA
,,3/8/2016,106.818,96.597,108.067,NA,NA
,,3/9/2016,106.651,96.317,107.967,NA,NA
,,3/10/2016,106.524,96.605,107.877,NA,NA
,,3/11/2016,106.602,96.675,107.884,NA,NA
,,3/14/2016,106.614,97.254,108.044,NA,100.44
,,3/15/2016,106.656,97.462,108.123,NA,100.187
,,3/16/2016,106.667,97.562,108.19,NA,99.984
,,3/17/2016,106.653,97.862,108.216,NA,100.174
,,3/18/2016,106.678,97.952,108.228,NA,100.262
,,3/21/2016,106.689,98.296,108.335,NA,100.562
,,3/22/2016,106.744,98.351,108.269,NA,100.718
,,3/23/2016,106.696,98.762,108.404,NA,101.247
,,3/24/2016,106.682,98.967,108.356,NA,101.325
,,3/25/2016,106.671,99.009,108.336,NA,101.325
,,3/28/2016,104.782,98.973,108.369,NA,101.325
,,3/29/2016,106.733,99.387,108.587,NA,101.504
,,3/30/2016,106.701,99.483,108.682,NA,101.768
,,3/31/2016,106.707,100.09,108.841,NA,101.991
,,4/1/2016,106.661,100.455,108.681,NA,102.443
,,4/4/2016,106.635,100.69,109.07,NA,102.718
,,4/5/2016,106.642,101.136,109.195,NA,103.022
,,4/6/2016,106.757,101.172,109.378,NA,103.016
,,4/7/2016,106.719,101.281,109.43,NA,103.102
,,4/8/2016,106.757,101.296,109.403,NA,103.087
,,4/11/2016,106.715,101.104,109.424,NA,103.054
,,4/12/2016,106.686,100.969,109.374,NA,103.011
,,4/13/2016,106.67,101.194,109.356,NA,103.062
,,4/14/2016,106.646,100.921,109.309,NA,102.825
,,4/15/2016,106.641,101.18,109.303,NA,103.056
,,4/18/2016,106.611,101.176,109.266,NA,103.012
,,4/19/2016,106.607,101.083,109.296,NA,102.965
,,4/20/2016,106.592,101.155,109.307,NA,102.982
,,4/21/2016,106.556,100.987,109.225,NA,102.903
,,4/22/2016,106.57,101.155,109.384,NA,103.187
,,4/25/2016,106.557,101.271,109.408,NA,103.323
,,4/26/2016,106.533,101.049,109.306,NA,103.172
,,4/27/2016,106.545,101.282,109.387,NA,103.258
,,4/28/2016,106.517,101.323,109.335,NA,103.317
,,4/29/2016,106.478,101.247,109.25,NA,103.347
,,5/2/2016,106.457,101.27,109.214,NA,103.355
,,5/3/2016,106.509,101.708,109.44,NA,103.643
,,5/4/2016,106.498,101.641,109.364,NA,103.553
,,5/5/2016,106.483,101.914,109.478,NA,103.723
,,5/6/2016,106.476,101.808,109.403,NA,103.696
,,5/9/2016,106.447,101.881,109.379,NA,103.646
,,5/10/2016,106.423,101.829,109.342,NA,103.558
,,5/11/2016,106.407,101.685,109.382,NA,103.557
,,5/12/2016,106.379,101.445,109.299,NA,103.474
,,5/13/2016,106.391,101.618,109.411,NA,103.544
,,5/16/2016,106.353,101.499,109.326,NA,103.442
,,5/17/2016,106.37,101.459,109.246,NA,103.395
,,5/18/2016,106.354,101.271,109.248,NA,103.232
,,5/19/2016,106.315,101.327,109.226,NA,103.266
,,5/20/2016,106.294,101.314,109.266,NA,103.201
,,5/23/2016,106.265,101.244,109.244,NA,103.286
,,5/24/2016,106.283,101.315,109.263,NA,103.252
,,5/25/2016,106.267,101.392,109.264,NA,103.252
,,5/26/2016,106.255,101.517,109.379,NA,103.345
,,5/27/2016,106.25,101.593,109.227,NA,103.322
,,5/30/2016,106.233,101.53,109.266,NA,103.39
,,5/31/2016,106.222,101.415,109.252,NA,102.982
,,6/1/2016,106.215,101.685,109.311,NA,102.958
,,6/2/2016,106.184,101.741,109.295,NA,102.985
,,6/3/2016,106.186,102.004,109.354,NA,103.128
,,6/6/2016,106.202,101.989,109.377,NA,103.613
,,6/7/2016,106.19,102.156,109.405,NA,103.161
,,6/8/2016,106.182,102.098,109.399,NA,103.124
,,6/9/2016,106.137,102.312,109.549,NA,103.148
,,6/10/2016,106.135,102.331,109.461,NA,103.96
,,6/13/2016,106.112,102.326,109.393,NA,104.027
,,6/14/2016,106.122,102.506,109.501,NA,104.114
,,6/15/2016,106.122,102.447,109.548,NA,104.263
,,6/16/2016,106.101,102.435,109.489,NA,104.258
,,6/17/2016,106.107,102.589,109.537,NA,104.264
,,6/20/2016,106.089,102.419,109.477,NA,104.214
,,6/21/2016,106.058,102.291,109.455,NA,104.213
,,6/22/2016,106.023,102.297,109.533,NA,104.153
,,6/23/2016,106.003,102.099,109.41,NA,104.158
,,6/24/2016,106.046,102.153,109.318,NA,104.16
,,6/27/2016,105.975,102.509,109.436,NA,103.724
,,6/28/2016,105.989,102.641,109.461,NA,103.781
,,6/29/2016,105.983,102.691,109.518,NA,103.749
,,6/30/2016,105.909,102.531,109.46,NA,103.54
,,7/1/2016,105.939,103.051,109.406,NA,104.891
,,7/4/2016,105.945,103.195,109.588,NA,104.985
,,7/5/2016,105.949,103.437,109.723,NA,105.06
,,7/6/2016,105.936,103.359,109.706,NA,104.794
,,7/7/2016,105.901,103.327,109.683,NA,104.799
,,7/8/2016,105.898,103.567,109.793,NA,104.991
,,7/11/2016,105.883,103.455,109.627,NA,104.842
,,7/12/2016,105.854,103.132,109.524,NA,104.776
,,7/13/2016,105.847,103.307,109.582,NA,104.714
,,7/14/2016,105.792,103.25,109.597,NA,104.16
,,7/15/2016,105.772,103.192,109.651,NA,104.57
,,7/18/2016,105.75,103.357,109.679,NA,104.834
,,7/19/2016,105.737,103.444,109.626,NA,104.915
,,7/20/2016,105.701,103.359,109.659,NA,104.833
,,7/21/2016,105.656,103.503,109.584,NA,104.665
,,7/22/2016,105.642,103.382,109.551,NA,104.634
,,7/25/2016,105.707,103.515,109.619,NA,104.755
,,7/26/2016,105.606,103.469,109.61,NA,104.728
,,7/27/2016,105.67,103.749,109.704,NA,105.218
,,7/28/2016,105.635,103.759,109.637,NA,104.847
,,7/29/2016,105.631,103.941,109.674,NA,104.877
,,8/1/2016,105.615,103.808,109.694,NA,104.89
,,8/2/2016,105.591,103.502,109.613,NA,105.057
,,8/3/2016,105.577,103.676,109.58,NA,105.085
,,8/4/2016,105.556,103.897,109.618,NA,104.916
,,8/5/2016,105.547,103.824,109.534,NA,104.885
,,8/8/2016,105.535,103.895,109.732,NA,105.159
,,8/9/2016,105.526,104.079,109.69,NA,105.028
,,8/10/2016,105.519,104.107,109.716,NA,105.228
,,8/11/2016,105.486,104.035,109.658,NA,105.136
,,8/12/2016,105.474,104.381,109.694,NA,105.281
,,8/15/2016,105.447,104.19,109.566,NA,104.572
,,8/16/2016,105.474,104.168,109.516,NA,104.522
,,8/17/2016,105.461,104.224,109.511,NA,104.355
,,8/18/2016,105.451,104.312,109.521,NA,104.596
,,8/19/2016,105.435,104.172,109.455,NA,104.506
,,8/22/2016,105.431,104.335,109.53,NA,104.592
,,8/23/2016,105.418,104.206,109.515,NA,104.58
,,8/24/2016,105.405,104.24,109.548,NA,104.919
,,8/25/2016,105.36,104.202,109.43,NA,104.467
,,8/26/2016,105.351,103.974,109.441,NA,104.831
,,8/29/2016,105.344,104.204,109.556,NA,104.888
,,8/30/2016,105.331,104.321,109.516,NA,104.54
,,8/31/2016,105.325,104.3,109.507,NA,104.497
,,9/1/2016,105.275,104.275,109.48,NA,104.508
,,9/2/2016,105.277,104.274,109.415,NA,104.533
,,9/5/2016,105.272,104.367,109.495,NA,104.545
,,9/6/2016,105.271,104.585,109.58,NA,104.767
,,9/7/2016,105.28,104.619,109.567,NA,104.785
,,9/8/2016,105.209,104.31,109.419,NA,104.544
,,9/9/2016,105.172,104.078,109.331,NA,104.377
,,9/12/2016,105.156,104.023,109.276,NA,104.379
,,9/13/2016,105.143,103.717,109.302,NA,104.174
,,9/14/2016,105.122,104.137,109.415,NA,104.442
,,9/15/2016,105.101,104.063,109.391,NA,104.814
,,9/16/2016,105.089,104.219,109.312,NA,104.879
,,9/19/2016,105.08,104.224,109.34,NA,104.876
,,9/20/2016,105.075,104.244,109.427,NA,104.924
,,9/21/2016,105.057,104.185,109.448,NA,104.866
,,9/22/2016,104.973,104.366,109.361,NA,105.011
,,9/23/2016,104.96,104.298,109.31,NA,105.042
,,9/26/2016,104.962,104.472,109.37,NA,105.16
,,9/27/2016,104.969,104.714,109.457,NA,105.258
,,9/28/2016,104.962,104.337,109.355,NA,104.79
,,9/29/2016,104.916,104.226,109.326,NA,104.766
,,9/30/2016,104.906,102.965,109.323,NA,104.222
,,10/3/2016,104.899,102.902,109.278,NA,104.22
,,10/4/2016,104.879,102.721,109.18,NA,103.94
,,10/5/2016,104.865,102.646,109.17,NA,103.795
,,10/6/2016,104.831,102.902,109.057,NA,103.747
,,10/7/2016,104.826,102.373,108.997,NA,103.679
,,10/10/2016,104.801,102.294,108.919,NA,103.611
,,10/11/2016,104.81,102.831,108.945,NA,103.636
,,10/12/2016,104.793,102.261,108.932,NA,103.582
,,10/13/2016,104.767,102.295,108.911,NA,104.073
,,10/14/2016,104.756,102.736,108.819,NA,104.044
,,10/17/2016,104.74,102.975,108.925,NA,104.081
,,10/18/2016,104.749,102.365,108.942,NA,104.203
,,10/19/2016,104.749,102.336,108.898,NA,104.21
,,10/20/2016,104.693,102.392,108.87,NA,104.259
,,10/21/2016,104.685,102.373,108.763,NA,104.247
,,10/24/2016,104.666,103.207,108.841,NA,104.261
,,10/25/2016,104.657,102.165,108.863,NA,104.41
,,10/26/2016,104.642,102.973,108.77,NA,104.271
,,10/27/2016,104.604,101.693,108.77,NA,104.176
,,10/28/2016,104.59,102.44,108.682,NA,104.16
,,10/31/2016,104.574,102.544,108.667,NA,104.172
,,11/1/2016,104.563,101.678,108.679,NA,104.139
,,11/2/2016,104.558,102.623,108.703,NA,103.93
,,11/3/2016,104.526,102.564,108.63,NA,103.848
,,11/4/2016,104.512,102.701,108.739,NA,103.932
,,11/7/2016,104.502,101.795,108.663,NA,103.89
,,11/8/2016,104.485,101.763,108.662,NA,103.85
,,11/9/2016,104.447,101.583,108.55,NA,103.809
,,11/10/2016,104.443,101.379,108.509,NA,103.679
,,11/11/2016,104.429,101.198,108.408,NA,103.34
,,11/14/2016,104.423,101.251,108.406,NA,103.293
,,11/15/2016,104.36,101.302,108.34,NA,102.95
,,11/16/2016,104.348,101.265,108.362,NA,102.957
,,11/17/2016,104.32,101.249,108.332,NA,102.944
,,11/18/2016,104.313,101.431,108.298,NA,102.964
,,11/21/2016,104.307,101.443,108.288,NA,102.992
,,11/22/2016,104.308,101.703,108.448,NA,103.34
,,11/23/2016,104.302,101.564,108.411,NA,103.192
,,11/24/2016,104.251,101.704,108.474,NA,103.372
,,11/25/2016,104.33,101.78,108.515,NA,103.441
,,11/28/2016,104.271,101.965,108.537,NA,103.571
,,11/29/2016,104.258,101.956,108.494,NA,103.535
,,11/30/2016,104.216,101.66,108.413,NA,103.434
,,12/1/2016,104.241,101.308,108.386,NA,103.085
,,12/2/2016,104.157,101.704,108.249,NA,103.203
,,12/5/2016,104.129,101.386,108.116,NA,103.029
,,12/6/2016,104.105,101.17,108.031,NA,102.831
,,12/7/2016,104.074,101.277,108.023,NA,102.924
,,12/8/2016,104.074,100.802,108.163,NA,103.087
,,12/9/2016,104.057,100.958,108.173,NA,103.228
,,12/12/2016,104.033,100.774,108.15,NA,103.132
,,12/13/2016,104.018,101.11,108.205,NA,103.641
,,12/14/2016,104.028,101.069,108.102,NA,103.709
,,12/15/2016,104.01,101.151,108.195,NA,103.497
,,12/16/2016,104.003,101.225,108.194,NA,103.661
,,12/19/2016,104.003,101.496,108.31,NA,103.812
,,12/20/2016,103.992,101.426,108.283,NA,103.723
,,12/21/2016,103.976,101.873,108.218,NA,103.774
,,12/22/2016,103.931,101.289,108.217,NA,103.734
,,12/23/2016,103.915,101.453,108.144,NA,103.828
,,12/26/2016,103.942,101.964,108.17,NA,103.828
,,12/27/2016,103.933,101.551,108.155,NA,103.815
,,12/28/2016,103.973,101.776,108.197,NA,103.963
,,12/29/2016,103.905,101.696,108.229,NA,103.957
,,12/30/2016,103.91,101.548,107.983,NA,103.877
,,1/2/2017,103.877,101.406,108.057,NA,103.923
,,1/3/2017,103.828,101.972,108.155,NA,103.824
,,1/4/2017,103.799,101.913,108.149,NA,103.754
,,1/5/2017,103.705,101.884,108.047,NA,103.623
,,1/6/2017,103.657,101.765,107.993,NA,103.519
,,1/9/2017,103.639,101.844,108.051,NA,103.538
,,1/10/2017,103.61,101.779,108.06,NA,103.459
,,1/11/2017,103.619,101.839,108.025,NA,103.522
,,1/12/2017,103.584,101.851,107.964,NA,103.525
,,1/13/2017,103.56,101.852,107.956,NA,103.546
,,1/16/2017,103.576,101.937,108.067,NA,103.638
,,1/17/2017,103.585,101.935,107.977,NA,103.616
,,1/18/2017,103.55,101.67,108.007,NA,103.545
,,1/19/2017,103.489,101.646,107.956,NA,103.45
,,1/20/2017,103.473,101.486,107.878,NA,103.299
,,1/23/2017,103.469,101.642,107.941,NA,103.583
,,1/24/2017,103.461,101.463,107.874,NA,103.305
,,1/25/2017,103.441,101.157,107.793,NA,103.089
,,1/26/2017,103.49,101.098,107.789,NA,103.412
,,1/27/2017,103.483,101.06,107.82,NA,103.582
,,1/30/2017,103.495,101.112,107.867,NA,103.457
,,1/31/2017,103.493,101.203,107.886,NA,103.526
,,2/1/2017,103.49,101.208,107.947,NA,103.499
,,2/2/2017,103.464,101.367,108.02,NA,103.634
,,2/3/2017,103.454,101.448,107.928,NA,103.843
,,2/6/2017,103.459,101.839,108.096,NA,103.937
,,2/7/2017,103.471,101.822,108.098,NA,103.923
,,2/8/2017,103.45,102.258,108.119,NA,104.063
,,2/9/2017,103.454,101.931,108.015,NA,104.005
,,2/10/2017,103.4,102.015,108.051,NA,104.044
,,2/13/2017,103.455,101.993,108.036,NA,104.085
,,2/14/2017,103.403,102.264,108.073,NA,103.982
,,2/15/2017,103.4,101.866,108.06,NA,103.957
,,2/16/2017,103.349,101.863,107.974,NA,103.94
,,2/17/2017,103.315,102.512,108.099,NA,104.185
,,2/20/2017,103.337,102.621,108.148,NA,104.187
,,2/21/2017,103.27,102.205,108.189,NA,104.212
,,2/22/2017,103.335,102.434,108.313,NA,104.306
,,2/23/2017,103.39,102.683,108.3,NA,104.497
,,2/24/2017,103.28,102.763,108.384,NA,104.717
,,2/27/2017,103.309,103.139,108.27,NA,104.475
,,2/28/2017,103.312,103.19,108.195,NA,104.448
,,3/1/2017,103.259,102.248,108.042,NA,104.296
,,3/2/2017,103.233,102.18,107.991,NA,104.061
,,3/3/2017,103.175,101.825,107.919,NA,104.133
,,3/6/2017,103.165,101.978,107.909,NA,103.895
,,3/7/2017,103.09,102.159,108.006,NA,104.048
,,3/8/2017,103.15,102.446,107.947,NA,103.889
,,3/9/2017,103.12,101.682,107.921,NA,104.013
,,3/10/2017,103.13,101.746,107.814,NA,103.8
,,3/13/2017,103.1,101.165,107.79,NA,103.475
,,3/14/2017,103.089,101.426,107.831,NA,103.618
,,3/15/2017,103.079,101.599,107.839,NA,103.772
,,3/16/2017,103.048,101.137,107.656,NA,103.42
,,3/17/2017,103.025,101.393,107.707,NA,103.523
,,3/20/2017,102.995,101.42,107.686,NA,103.543
,,3/21/2017,102.99,101.271,107.564,NA,103.384
,,3/22/2017,102.93,101.41,107.588,NA,103.702
,,3/23/2017,102.92,101.272,107.544,NA,103.596
,,3/24/2017,102.905,101.322,107.488,NA,103.599
,,3/27/2017,102.878,101.277,107.437,NA,103.813
,,3/28/2017,102.885,101.248,107.376,NA,103.517
,,3/29/2017,102.88,102.327,107.528,NA,103.833
,,3/30/2017,102.855,102.309,107.519,NA,103.853
,,3/31/2017,102.835,102.459,107.486,NA,103.853
,,4/3/2017,102.78,102.804,107.645,NA,104.107
,,4/4/2017,102.8,102.856,107.637,NA,104.107
,,4/5/2017,102.8,102.96,107.623,NA,104.251
,,4/6/2017,102.72,102.872,107.58,NA,104.118
,,4/7/2017,102.75,102.956,107.632,NA,104.205
,,4/10/2017,102.68,103.155,107.688,NA,104.335
,,4/11/2017,102.668,103.238,107.693,NA,104.333
,,4/12/2017,102.62,103.16,107.69,NA,104.302
,,4/13/2017,102.635,103.359,107.686,NA,104.705
,,4/14/2017,102.644,102.366,107.702,NA,104.705
,,4/17/2017,102.644,102.366,107.702,NA,104.705
,,4/18/2017,102.62,103.396,107.69,NA,104.401
,,4/19/2017,102.605,103.12,107.558,NA,104.43
,,4/20/2017,102.63,102.962,107.469,NA,104.046
,,4/21/2017,102.56,102.931,107.499,NA,104.027
,,4/24/2017,102.485,102.639,107.319,NA,103.903
,,4/25/2017,102.545,102.397,107.287,NA,103.931
,,4/26/2017,102.53,102.685,107.344,NA,104.009
,,4/27/2017,102.485,102.993,107.443,NA,104.223
,,4/28/2017,102.485,102.932,107.361,NA,104.416
,,5/1/2017,102.441,103.011,107.251,NA,104.416
,,5/2/2017,102.465,102.932,107.419,NA,104.135
,,5/3/2017,102.395,102.985,107.379,NA,104.109
,,5/4/2017,102.365,102.676,107.284,NA,103.998
,,5/5/2017,102.41,102.622,107.275,NA,103.905
,,5/8/2017,102.42,102.773,107.298,NA,103.915
,,5/9/2017,102.405,102.804,107.29,NA,104.368
,,5/10/2017,102.39,102.755,107.289,NA,104.626
,,5/11/2017,102.275,102.822,107.214,NA,104.65
,,5/12/2017,102.32,102.928,107.274,NA,104.73
,,5/15/2017,102.33,102.948,107.258,NA,104.695
,,5/16/2017,102.3,102.846,107.211,NA,104.603
,,5/17/2017,102.275,103.254,107.268,NA,104.894
,,5/18/2017,102.27,103.257,107.233,NA,104.497
,,5/19/2017,102.255,103.094,107.197,NA,104.445
,,5/22/2017,102.225,103.033,107.138,NA,104.374
,,5/23/2017,102.225,103.067,107.161,NA,104.311
,,5/24/2017,102.195,103.068,107.195,NA,104.394
,,5/25/2017,102.1,103.272,107.166,NA,104.488
,,5/26/2017,102.15,103.41,107.239,NA,104.55
,,5/29/2017,102.17,103.477,107.255,NA,104.638
,,5/30/2017,102.125,103.62,107.27,NA,104.682
,,5/31/2017,102.038,103.669,107.19,NA,104.694
,,6/1/2017,102.095,103.669,107.23,NA,104.658
,,6/2/2017,102.1,103.804,107.252,NA,104.707
,,6/5/2017,102.068,103.724,107.246,NA,104.633
,,6/6/2017,102.05,103.891,107.311,NA,104.749
,,6/7/2017,102.035,103.829,107.276,NA,104.698
,,6/8/2017,102.01,103.828,107.226,NA,104.902
,,6/9/2017,101.99,103.965,107.26,NA,104.941
,,6/12/2017,101.955,104.042,107.214,NA,104.915
,,6/13/2017,101.889,103.906,107.132,NA,104.818
,,6/14/2017,101.95,104.021,107.129,NA,104.883
,,6/15/2017,101.88,103.633,106.992,NA,104.603
,,6/16/2017,101.92,103.803,107.003,NA,104.657
,,6/19/2017,101.82,103.725,107.013,NA,104.713
,,6/20/2017,101.89,103.803,107.039,NA,104.74
,,6/21/2017,101.88,103.695,106.971,NA,104.652
,,6/22/2017,101.84,103.785,106.958,NA,104.747
,,6/23/2017,101.83,103.716,106.919,NA,104.676
,,6/26/2017,101.825,103.748,106.917,NA,104.626
,,6/27/2017,101.59,103.144,106.759,NA,104.342
,,6/28/2017,101.809,103.277,106.793,NA,104.399
,,6/29/2017,101.7,102.919,106.751,NA,104.237
,,6/30/2017,101.765,102.87,106.67,NA,104.177
,,7/3/2017,101.74,103.01,106.752,NA,104.221
,,7/4/2017,101.73,103.064,106.765,NA,104.301
,,7/5/2017,101.715,103.064,106.765,NA,104.322
,,7/6/2017,101.68,102.59,106.731,NA,104.055
,,7/7/2017,101.665,102.781,106.777,NA,104.151
,,7/10/2017,101.65,102.84,106.799,NA,104.168
,,7/11/2017,101.645,102.802,106.92,NA,104.145
,,7/12/2017,101.63,102.962,106.84,NA,104.274
,,7/13/2017,101.59,103.051,106.833,NA,104.255
,,7/14/2017,101.58,103.017,106.792,NA,104.292
,,7/17/2017,101.63,103.151,106.844,NA,104.337
,,7/18/2017,101.555,103.205,106.864,NA,104.357
,,7/19/2017,101.54,103.39,106.89,NA,104.479
,,7/20/2017,101.505,103.413,106.89,NA,104.546
,,7/21/2017,101.495,103.734,106.905,NA,104.635
,,7/24/2017,101.48,103.756,106.901,NA,104.676
,,7/25/2017,101.465,103.522,106.889,NA,104.588
,,7/26/2017,101.455,103.578,106.902,NA,104.608
,,7/27/2017,101.42,103.669,106.899,NA,104.68
,,7/28/2017,101.41,103.716,106.913,NA,104.699
,,7/31/2017,101.4,103.719,106.883,NA,104.681
,,8/1/2017,101.385,103.89,106.919,NA,104.817
,,8/2/2017,101.375,103.934,106.931,NA,104.833
,,8/3/2017,101.34,104.001,106.865,NA,104.859
,,8/4/2017,101.325,103.894,106.812,NA,104.79
,,8/7/2017,101.315,103.977,106.846,NA,104.804
,,8/8/2017,101.3,103.884,106.817,NA,104.748
,,8/9/2017,101.29,104.136,106.83,NA,104.858
,,8/10/2017,101.25,104.207,106.828,NA,104.85
,,8/11/2017,101.24,104.241,106.796,NA,104.926
,,8/14/2017,101.22,104.135,106.831,NA,104.847
,,8/15/2017,101.21,104.031,106.759,NA,104.823
,,8/16/2017,101.2,103.977,106.792,NA,104.772
,,8/17/2017,101.15,104.096,106.746,NA,104.849
,,8/18/2017,101.147,104.07,106.716,NA,104.847
,,8/21/2017,101.135,104.399,106.793,NA,104.95
,,8/22/2017,101.125,104.398,106.805,NA,104.953
,,8/23/2017,101.11,104.241,106.818,NA,104.874
,,8/24/2017,101.075,104.194,106.726,NA,104.855
,,8/25/2017,101.065,104.243,106.72,NA,104.86
,,8/28/2017,101.045,104.286,106.711,NA,104.888
,,8/29/2017,101.04,104.469,106.765,NA,104.959
,,8/30/2017,101.025,104.078,106.721,NA,104.893
,,8/31/2017,101,103.936,106.708,NA,104.744
,,9/1/2017,100.98,103.783,106.699,NA,104.66
,,9/4/2017,100.965,103.853,106.711,NA,104.749
,,9/5/2017,100.96,104.081,106.743,NA,104.813
,,9/6/2017,100.945,103.809,106.652,NA,104.699
,,9/7/2017,100.91,104.083,106.686,NA,104.79
,,9/8/2017,100.89,103.881,106.665,NA,104.673
,,9/11/2017,100.875,103.882,106.669,NA,104.722
,,9/12/2017,100.87,103.56,106.599,NA,104.53
,,9/13/2017,100.85,103.664,106.59,NA,104.573
,,9/14/2017,100.82,103.548,106.563,NA,104.516
,,9/15/2017,100.805,103.438,106.515,NA,104.44
,,9/18/2017,100.795,103.367,106.485,NA,104.371
,,9/19/2017,100.785,103.398,106.379,NA,104.387
,,9/20/2017,100.77,103.379,106.461,NA,104.385
,,9/21/2017,100.73,103.382,106.424,NA,104.365
