Bonds,,Date,XS0204395213,XS1084568762,XS1167308128,XS1048518358,XS0431928760
,,1/27/2014,102.282,NA,NA,NA,NA
,,1/28/2014,102.276,NA,NA,NA,NA
,,1/29/2014,102.436,NA,NA,NA,NA
,,1/30/2014,102.171,NA,NA,NA,NA
,,1/31/2014,102.428,NA,NA,NA,NA
,,2/3/2014,102.219,NA,NA,NA,NA
,,2/4/2014,102.193,NA,NA,NA,NA
,,2/5/2014,102.165,NA,NA,NA,NA
,,2/6/2014,102.143,NA,NA,NA,NA
,,2/7/2014,102.34,NA,NA,NA,NA
,,2/10/2014,102.333,NA,NA,NA,NA
,,2/11/2014,102.11,NA,NA,NA,NA
,,2/12/2014,102.084,NA,NA,NA,NA
,,2/13/2014,102.077,NA,NA,NA,NA
,,2/14/2014,102.067,NA,NA,NA,NA
,,2/17/2014,102.28,NA,NA,NA,NA
,,2/18/2014,102.272,NA,NA,NA,NA
,,2/19/2014,102.18,NA,NA,NA,NA
,,2/20/2014,102.18,NA,NA,NA,NA
,,2/21/2014,102.006,NA,NA,NA,NA
,,2/24/2014,101.976,NA,NA,NA,NA
,,2/25/2014,101.965,NA,NA,NA,NA
,,2/26/2014,101.934,NA,NA,NA,NA
,,2/27/2014,101.933,NA,NA,NA,NA
,,2/28/2014,102.03,NA,NA,NA,NA
,,3/3/2014,102.03,NA,NA,NA,NA
,,3/4/2014,102.03,NA,NA,NA,NA
,,3/5/2014,101.905,NA,NA,NA,NA
,,3/6/2014,102.18,NA,NA,NA,NA
,,3/7/2014,101.905,NA,NA,NA,NA
,,3/10/2014,101.877,NA,NA,NA,NA
,,3/11/2014,101.869,NA,NA,NA,NA
,,3/12/2014,101.855,NA,NA,NA,NA
,,3/13/2014,101.849,NA,NA,NA,NA
,,3/14/2014,102.13,NA,NA,NA,NA
,,3/17/2014,102.18,NA,NA,NA,NA
,,3/18/2014,102.13,NA,NA,NA,NA
,,3/19/2014,102.1,NA,NA,99.75,NA
,,3/20/2014,101.805,NA,NA,99,NA
,,3/21/2014,101.793,NA,NA,99.5,NA
,,3/24/2014,102.08,NA,NA,99.6,NA
,,3/25/2014,101.768,NA,NA,99.375,NA
,,3/26/2014,101.743,NA,NA,99.375,NA
,,3/27/2014,101.752,NA,NA,99.375,NA
,,3/28/2014,101.745,NA,NA,99.6,NA
,,3/31/2014,101.555,NA,NA,99.625,NA
,,4/1/2014,101.73,NA,NA,99.625,NA
,,4/2/2014,101.729,NA,NA,99.75,NA
,,4/3/2014,101.723,NA,NA,99.75,NA
,,4/4/2014,101.676,NA,NA,99.875,NA
,,4/7/2014,101.68,NA,NA,99.913,NA
,,4/8/2014,101.82,NA,NA,99.75,NA
,,4/9/2014,101.642,NA,NA,99.75,NA
,,4/10/2014,101.633,NA,NA,99.875,NA
,,4/11/2014,101.625,NA,NA,99.75,NA
,,4/14/2014,101.616,NA,NA,99.75,NA
,,4/15/2014,101.576,NA,NA,99.75,NA
,,4/16/2014,101.57,NA,NA,99.75,NA
,,4/17/2014,101.561,NA,NA,99.875,NA
,,4/18/2014,101.818,NA,NA,100,NA
,,4/21/2014,101.818,NA,NA,100,NA
,,4/22/2014,101.559,NA,NA,100,NA
,,4/23/2014,101.538,NA,NA,100,NA
,,4/24/2014,101.529,NA,NA,100.25,NA
,,4/25/2014,101.518,NA,NA,100.3,NA
,,4/28/2014,101.506,NA,NA,100.25,NA
,,4/29/2014,101.482,NA,NA,100.375,NA
,,4/30/2014,101.469,NA,NA,100.45,NA
,,5/1/2014,101.759,NA,NA,100.5,NA
,,5/2/2014,101.459,NA,NA,100.5,NA
,,5/5/2014,101.453,NA,NA,100.63,NA
,,5/6/2014,101.438,NA,NA,100.875,NA
,,5/7/2014,101.417,NA,NA,101,NA
,,5/8/2014,101.411,NA,NA,101.25,NA
,,5/9/2014,101.404,NA,NA,102,NA
,,5/12/2014,101.393,NA,NA,102,NA
,,5/13/2014,101.384,NA,NA,102.5,NA
,,5/14/2014,101.361,NA,NA,102.375,NA
,,5/15/2014,101.402,NA,NA,102.25,NA
,,5/16/2014,101.385,NA,NA,102.25,NA
,,5/19/2014,101.376,NA,NA,102,NA
,,5/20/2014,101.514,NA,NA,102,NA
,,5/21/2014,101.459,NA,NA,101.75,NA
,,5/22/2014,101.449,NA,NA,101.625,NA
,,5/23/2014,101.449,NA,NA,101.563,NA
,,5/26/2014,101.296,NA,NA,101.75,NA
,,5/27/2014,101.428,NA,NA,101.625,NA
,,5/28/2014,101.421,NA,NA,102.125,NA
,,5/29/2014,101.411,NA,NA,102.1,NA
,,5/30/2014,101.374,NA,NA,102.1,NA
,,6/2/2014,101.364,NA,NA,102,NA
,,6/3/2014,101.354,NA,NA,101.875,NA
,,6/4/2014,101.406,NA,NA,101.75,NA
,,6/5/2014,101.312,NA,NA,101.625,NA
,,6/6/2014,101.312,NA,NA,101.625,NA
,,6/9/2014,101.323,NA,NA,101.875,NA
,,6/10/2014,101.297,NA,NA,101.875,NA
,,6/11/2014,101.36,NA,NA,101.875,NA
,,6/12/2014,101.308,NA,NA,101.95,NA
,,6/13/2014,101.292,NA,NA,101.95,NA
,,6/16/2014,101.342,NA,NA,101.75,NA
,,6/17/2014,101.336,NA,NA,101.75,NA
,,6/18/2014,101.218,NA,NA,101.75,NA
,,6/19/2014,101.3,NA,NA,101.8,NA
,,6/20/2014,101.197,NA,NA,101.8,NA
,,6/23/2014,101.282,NA,NA,101.75,NA
,,6/24/2014,101.176,NA,NA,101.8996,NA
,,6/25/2014,101.162,NA,NA,101.8737,NA
,,6/26/2014,101.356,NA,NA,101.9587,NA
,,6/27/2014,101.141,NA,NA,101.8652,NA
,,6/30/2014,101.112,NA,NA,101.375,NA
,,7/1/2014,101.118,99,NA,101.375,NA
,,7/2/2014,101.289,99,NA,101.375,NA
,,7/3/2014,101.058,99,NA,101.629,NA
,,7/4/2014,101.093,99.375,NA,101.25,NA
,,7/7/2014,101.05,99.375,NA,101.5,NA
,,7/8/2014,101.038,99.375,NA,101.5,NA
,,7/9/2014,101.026,99.375,NA,101.375,NA
,,7/10/2014,100.993,99.55,NA,101.2,NA
,,7/11/2014,100.984,99.375,NA,101.125,NA
,,7/14/2014,100.972,99.5,NA,101.125,NA
,,7/15/2014,101.001,99.572,NA,101.25,NA
,,7/16/2014,100.949,99.421,NA,101.25,NA
,,7/17/2014,100.942,99.5,NA,101.25,NA
,,7/18/2014,100.934,99.85,NA,101.488,NA
,,7/21/2014,100.939,99.75,NA,101.375,NA
,,7/22/2014,101.108,99.888,NA,101.575,NA
,,7/23/2014,100.875,99.875,NA,101.5,NA
,,7/24/2014,101.065,100,NA,101.625,NA
,,7/25/2014,100.873,100,NA,101.625,NA
,,7/28/2014,101.045,100,NA,101.625,NA
,,7/29/2014,100.844,100.125,NA,101.75,NA
,,7/30/2014,100.82,99.998,NA,101.753,NA
,,7/31/2014,100.806,99.88,NA,101.75,NA
,,8/1/2014,100.791,99.625,NA,101.125,NA
,,8/4/2014,100.782,99.625,NA,101.125,NA
,,8/5/2014,100.768,99.625,NA,101.125,NA
,,8/6/2014,100.736,99.375,NA,101,NA
,,8/7/2014,100.71,99.125,NA,100.875,NA
,,8/8/2014,100.617,98.5,NA,100.125,NA
,,8/11/2014,100.587,98.625,NA,101,NA
,,8/12/2014,100.614,99.375,NA,100.875,NA
,,8/13/2014,100.594,99.25,NA,100.625,NA
,,8/14/2014,100.541,99.375,NA,100.75,NA
,,8/15/2014,100.587,99.375,NA,100.75,NA
,,8/18/2014,100.566,99.5,NA,101,NA
,,8/19/2014,100.585,99.815,NA,101.125,NA
,,8/20/2014,100.778,99.75,NA,101.125,NA
,,8/21/2014,100.537,100.128,NA,101.125,NA
,,8/22/2014,100.484,100.38,NA,101.63,NA
,,8/25/2014,100.748,100.38,NA,101.75,NA
,,8/26/2014,100.736,100.5,NA,101.88,NA
,,8/27/2014,100.49,100.125,NA,101.625,NA
,,8/28/2014,100.484,100.25,NA,101.7446,NA
,,8/29/2014,100.388,100.25,NA,101.8754,NA
,,9/1/2014,100.457,100.25,NA,101.8704,NA
,,9/2/2014,100.666,100.25,NA,101.785,NA
,,9/3/2014,100.419,100.5,NA,102.0565,NA
,,9/4/2014,100.633,100.5,NA,102.2773,NA
,,9/5/2014,100.447,100.5,NA,101.875,NA
,,9/8/2014,100.613,100.5,NA,101.875,NA
,,9/9/2014,100.572,100.875,NA,102.589,NA
,,9/10/2014,100.329,100.875,NA,102,NA
,,9/11/2014,100.332,100.875,NA,102,NA
,,9/12/2014,100.338,100.875,NA,102.125,NA
,,9/15/2014,99.93,100.75,NA,102,NA
,,9/16/2014,100.158,100.5,NA,102,NA
,,9/17/2014,100.259,100.5,NA,102.125,NA
,,9/18/2014,100.242,100.5,NA,102.125,NA
,,9/19/2014,100.226,100.625,NA,102.25,NA
,,9/22/2014,100.203,100.5,NA,102.125,NA
,,9/23/2014,100.196,100.25,NA,101.875,NA
,,9/24/2014,100.18,100.25,NA,102,NA
,,9/25/2014,100.142,100.125,NA,101.875,NA
,,9/26/2014,100.126,100.125,NA,101.875,NA
,,9/29/2014,100.063,100.125,NA,101.875,NA
,,9/30/2014,100.07,99.625,NA,101.625,NA
,,10/1/2014,100.036,100.1832,NA,102.0971,NA
,,10/2/2014,100.163,100.088,NA,101.9807,NA
,,10/3/2014,99.932,100.0889,NA,101.9993,NA
,,10/6/2014,100.037,100.0302,NA,101.9313,NA
,,10/7/2014,100.007,100.0229,NA,102.0234,NA
,,10/8/2014,100.082,99.75,NA,101.675,NA
,,10/9/2014,99.97,99.375,NA,101.5,NA
,,10/10/2014,100.057,99.25,NA,101.375,NA
,,10/13/2014,99.925,99.125,NA,101,NA
,,10/14/2014,99.927,99.375,NA,101.313,NA
,,10/15/2014,99.907,99.5,NA,101.2,NA
,,10/16/2014,99.851,98.625,NA,100.125,NA
,,10/17/2014,99.857,99.625,NA,101.25,NA
,,10/20/2014,99.858,98.625,NA,101.25,NA
,,10/21/2014,99.824,99.813,NA,101.563,NA
,,10/22/2014,99.829,100.184,NA,101.796,NA
,,10/23/2014,99.798,99.75,NA,101.75,NA
,,10/24/2014,99.799,100,NA,102,NA
,,10/27/2014,99.804,100,NA,102,NA
,,10/28/2014,99.797,100,NA,102,NA
,,10/29/2014,99.798,100.125,NA,102.125,NA
,,10/30/2014,99.777,100,NA,102,NA
,,10/31/2014,99.75,100.125,NA,102.375,NA
,,11/3/2014,99.749,100.125,NA,102.75,NA
,,11/4/2014,99.943,101.25,NA,102.6,NA
,,11/5/2014,99.943,100.913,NA,102.575,NA
,,11/6/2014,99.943,101.2,NA,102.7,NA
,,11/7/2014,99.943,101.25,NA,103.125,NA
,,11/10/2014,NA,101.75,NA,103.75,NA
,,11/11/2014,NA,102,NA,103.625,NA
,,11/12/2014,NA,102.18,NA,103.6085,NA
,,11/13/2014,NA,102.2786,NA,103.6973,NA
,,11/14/2014,NA,102.295,NA,103.6352,NA
,,11/17/2014,NA,102.1351,NA,103.636,NA
,,11/18/2014,NA,102.1464,NA,103.5323,NA
,,11/19/2014,NA,101.875,NA,103.5,NA
,,11/20/2014,NA,101.625,NA,103,NA
,,11/21/2014,NA,101.8139,NA,103.0701,NA
,,11/24/2014,NA,101.8326,NA,103.054,NA
,,11/25/2014,NA,101.7935,NA,103.0675,NA
,,11/26/2014,NA,101.8265,NA,103.0952,NA
,,11/27/2014,NA,101.8555,NA,103.25,NA
,,11/28/2014,NA,102.0014,NA,103,NA
,,12/1/2014,NA,101.7799,NA,103,NA
,,12/2/2014,NA,101.9054,NA,103,NA
,,12/3/2014,NA,101.75,NA,103.25,NA
,,12/4/2014,NA,101.75,NA,103.25,NA
,,12/5/2014,NA,101.75,NA,103.75,NA
,,12/8/2014,NA,101.75,NA,103.75,NA
,,12/9/2014,NA,102.182,NA,103.5,NA
,,12/10/2014,NA,102.25,NA,103.5,NA
,,12/11/2014,NA,101.5,NA,102.875,NA
,,12/12/2014,NA,100.875,NA,102.25,NA
,,12/15/2014,NA,100.75,NA,101.75,NA
,,12/16/2014,NA,100.25,NA,101,NA
,,12/17/2014,NA,100.25,NA,101,NA
,,12/18/2014,NA,100.5,NA,101.75,NA
,,12/19/2014,NA,101.25,NA,102.5,NA
,,12/22/2014,NA,101,NA,102.75,NA
,,12/23/2014,NA,101.5,NA,103,NA
,,12/24/2014,NA,101,NA,102.5,NA
,,12/25/2014,NA,101,NA,102.5,NA
,,12/26/2014,NA,101,NA,102.5,NA
,,12/29/2014,NA,101.25,NA,103,NA
,,12/30/2014,NA,101.25,NA,103,NA
,,12/31/2014,NA,101.25,NA,103,NA
,,1/1/2015,NA,101.25,NA,103,NA
,,1/2/2015,NA,101.125,NA,102.875,NA
,,1/5/2015,NA,101,NA,102.75,NA
,,1/6/2015,NA,100.75,NA,102.5,NA
,,1/7/2015,NA,101.213,NA,102.584,NA
,,1/8/2015,NA,100.801,NA,102.246,NA
,,1/9/2015,NA,101.074,NA,102.436,NA
,,1/12/2015,NA,101.194,100.192,102.542,NA
,,1/13/2015,NA,101.03,100.007,102.35,NA
,,1/14/2015,NA,100.826,99.601,102.085,NA
,,1/15/2015,NA,100.381,98.965,101.845,NA
,,1/16/2015,NA,99.928,97.25,100.55,NA
,,1/19/2015,NA,99.167,97.177,100.755,NA
,,1/20/2015,NA,99.507,97.829,100.897,NA
,,1/21/2015,NA,99.512,97.902,100.873,NA
,,1/22/2015,NA,99.687,98.472,101.026,NA
,,1/23/2015,NA,100.097,99.298,101.509,NA
,,1/26/2015,NA,99.999,98.621,101.538,NA
,,1/27/2015,NA,100.013,98.653,101.545,NA
,,1/28/2015,NA,100.094,98.352,101.578,NA
,,1/29/2015,NA,99.853,98.013,101.462,NA
,,1/30/2015,NA,99.735,98.078,101.378,NA
,,2/2/2015,NA,99.472,97.799,101.273,NA
,,2/3/2015,NA,99.564,97.985,101.326,NA
,,2/4/2015,NA,99.802,99.86,102.11,NA
,,2/5/2015,NA,100.238,99.628,101.912,NA
,,2/6/2015,NA,100.515,99.729,102.137,NA
,,2/9/2015,NA,100.636,99.61,102.436,NA
,,2/10/2015,NA,100.696,99.658,102.479,NA
,,2/11/2015,NA,100.876,99.829,102.61,NA
,,2/12/2015,NA,100.753,99.813,102.789,NA
,,2/13/2015,NA,100.861,99.871,102.841,NA
,,2/16/2015,NA,100.962,100.011,102.934,NA
,,2/17/2015,NA,101.082,99.993,103.278,NA
,,2/18/2015,NA,101.367,100.38,103.631,NA
,,2/19/2015,NA,101.377,100.382,103.625,NA
,,2/20/2015,NA,101.65,100.563,103.802,NA
,,2/23/2015,NA,101.849,100.81,104.072,NA
,,2/24/2015,NA,102.233,101.115,104.25,NA
,,2/25/2015,NA,102.543,101.467,104.425,NA
,,2/26/2015,NA,102.78,101.757,104.613,NA
,,2/27/2015,NA,102.938,102.097,104.8,NA
,,3/2/2015,NA,102.997,102.114,104.774,NA
,,3/3/2015,NA,103.124,102.28,104.977,NA
,,3/4/2015,NA,103.119,102.344,104.878,NA
,,3/5/2015,NA,103.159,102.517,104.955,NA
,,3/6/2015,NA,103.025,102.318,104.903,NA
,,3/9/2015,NA,103.158,102.436,104.979,NA
,,3/10/2015,NA,103.147,102.458,104.868,NA
,,3/11/2015,NA,102.882,102.251,104.78,NA
,,3/12/2015,NA,102.747,102.099,104.565,NA
,,3/13/2015,NA,102.743,102.164,104.626,NA
,,3/16/2015,NA,102.534,102.026,104.509,NA
,,3/17/2015,NA,102.418,101.536,104.221,NA
,,3/18/2015,NA,101.735,100.015,103.929,NA
,,3/19/2015,NA,101.635,100.785,103.49,NA
,,3/20/2015,NA,101.745,100.48,103.48,NA
,,3/23/2015,NA,101.806,100.768,103.599,NA
,,3/24/2015,NA,101.76,100.787,103.629,NA
,,3/25/2015,NA,101.725,100.697,103.658,NA
,,3/26/2015,NA,101.72,100.819,103.631,NA
,,3/27/2015,NA,101.692,100.734,103.566,NA
,,3/30/2015,NA,101.165,100.197,103.242,NA
,,3/31/2015,NA,101.042,99.937,102.999,NA
,,4/1/2015,NA,100.976,99.992,102.951,NA
,,4/2/2015,NA,100.895,99.817,102.863,NA
,,4/3/2015,NA,100.927,99.941,102.925,NA
,,4/6/2015,NA,100.945,99.935,102.938,NA
,,4/7/2015,NA,100.925,99.969,102.911,NA
,,4/8/2015,NA,101.169,100.274,102.993,NA
,,4/9/2015,NA,101.123,100.233,102.992,NA
,,4/10/2015,NA,101.168,100.355,103.061,NA
,,4/13/2015,NA,101.119,100.354,103.049,NA
,,4/14/2015,NA,100.946,100.056,102.807,NA
,,4/15/2015,NA,100.906,100.063,102.769,NA
,,4/16/2015,NA,100.629,99.986,102.75,NA
,,4/17/2015,NA,100.151,99.759,102.532,NA
,,4/20/2015,NA,99.779,99.671,102.336,NA
,,4/21/2015,NA,99.607,99.588,102.081,NA
,,4/22/2015,NA,99.553,99.785,102.006,NA
,,4/23/2015,NA,99.808,100.119,102.108,NA
,,4/24/2015,NA,100.064,100.606,102.232,NA
,,4/27/2015,NA,100.207,100.61,102.193,NA
,,4/28/2015,NA,100.311,100.635,102.279,NA
,,4/29/2015,NA,100.117,100.487,102.264,NA
,,4/30/2015,NA,100.189,100.429,102.296,NA
,,5/1/2015,NA,100.058,100.272,102.11,NA
,,5/4/2015,NA,99.756,100.099,102.103,NA
,,5/5/2015,NA,99.854,100.008,102.084,NA
,,5/6/2015,NA,99.6,99.515,101.965,NA
,,5/7/2015,NA,99.289,98.877,101.514,NA
,,5/8/2015,NA,99.356,98.991,101.611,NA
,,5/11/2015,NA,99.328,98.681,101.549,NA
,,5/12/2015,NA,99.168,98.815,101.604,NA
,,5/13/2015,NA,99.189,98.782,101.531,NA
,,5/14/2015,NA,99.366,99.004,101.682,NA
,,5/15/2015,NA,99.46,99.152,101.733,NA
,,5/18/2015,NA,99.456,99.161,101.73,NA
,,5/19/2015,NA,99.476,99.316,101.866,NA
,,5/20/2015,NA,99.565,99.344,101.924,NA
,,5/21/2015,NA,99.564,99.25,101.904,NA
,,5/22/2015,NA,99.527,99.238,101.907,NA
,,5/25/2015,NA,99.692,99.5,101.985,NA
,,5/26/2015,NA,99.575,99.296,101.891,NA
,,5/27/2015,NA,99.673,99.27,101.931,NA
,,5/28/2015,NA,99.62,99.375,101.952,NA
,,5/29/2015,NA,99.712,99.403,101.915,NA
,,6/1/2015,NA,99.405,98.873,101.766,NA
,,6/2/2015,NA,99.48,98.957,101.739,NA
,,6/3/2015,NA,99.261,98.661,101.515,NA
,,6/4/2015,NA,99.31,98.639,101.48,NA
,,6/5/2015,NA,99.125,98.392,101.392,NA
,,6/8/2015,NA,98.955,98.126,101.208,NA
,,6/9/2015,NA,98.861,97.957,101.095,NA
,,6/10/2015,NA,98.649,97.586,100.935,NA
,,6/11/2015,NA,98.648,97.549,100.901,NA
,,6/12/2015,NA,98.485,97.335,100.58,NA
,,6/15/2015,NA,98.442,97.007,100.755,NA
,,6/16/2015,NA,98.222,96.708,100.467,NA
,,6/17/2015,NA,98.085,96.647,100.388,NA
,,6/18/2015,NA,97.676,96.053,100.049,NA
,,6/19/2015,NA,97.768,96.124,100.084,NA
,,6/22/2015,NA,97.832,96.412,100.131,NA
,,6/23/2015,NA,98.065,96.75,100.405,NA
,,6/24/2015,NA,98.449,97.336,100.693,NA
,,6/25/2015,NA,98.599,97.131,100.595,NA
,,6/26/2015,NA,98.74,97.326,100.807,NA
,,6/29/2015,NA,98.067,96.828,100.197,NA
,,6/30/2015,NA,98.029,96.515,100.089,NA
,,7/1/2015,NA,98.414,96.692,100.577,NA
,,7/2/2015,NA,98.689,97.141,100.788,NA
,,7/3/2015,NA,98.755,97.073,100.689,NA
,,7/6/2015,NA,98.671,97.119,100.557,NA
,,7/7/2015,NA,97.95,96.542,100.016,NA
,,7/8/2015,NA,97.183,95.271,99.39,NA
,,7/9/2015,NA,97.069,94.964,99.195,NA
,,7/10/2015,NA,97.235,95.161,99.505,NA
,,7/13/2015,NA,97.832,96.702,99.788,NA
,,7/14/2015,NA,97.997,96.243,100.013,NA
,,7/15/2015,NA,98.307,96.619,100.171,NA
,,7/16/2015,NA,98.272,96.524,100.19,NA
,,7/17/2015,NA,98.544,96.678,100.563,NA
,,7/20/2015,NA,98.825,96.925,100.715,NA
,,7/21/2015,NA,98.812,96.646,100.733,NA
,,7/22/2015,NA,98.711,96.781,100.7,NA
,,7/23/2015,NA,98.645,96.852,100.605,NA
,,7/24/2015,NA,98.688,96.878,100.631,NA
,,7/27/2015,NA,98.017,95.917,100.242,NA
,,7/28/2015,NA,97.671,95.857,100.139,NA
,,7/29/2015,NA,98.093,95.925,100.231,NA
,,7/30/2015,NA,98.395,96.091,100.359,NA
,,7/31/2015,NA,98.695,96.552,100.758,NA
,,8/3/2015,NA,98.759,96.22,100.775,NA
,,8/4/2015,NA,98.82,96.037,100.869,NA
,,8/5/2015,NA,99.008,97.064,101.02,NA
,,8/6/2015,NA,99.17,97.316,101.188,NA
,,8/7/2015,NA,99.006,97.215,101.078,NA
,,8/10/2015,NA,98.972,97.099,101.098,NA
,,8/11/2015,NA,98.993,96.292,101.17,NA
,,8/12/2015,NA,98.771,96.365,100.964,NA
,,8/13/2015,NA,98.968,96.349,101.054,NA
,,8/14/2015,NA,98.824,96.877,100.99,NA
,,8/17/2015,NA,98.9,96.256,100.958,NA
,,8/18/2015,NA,98.67,96.155,100.925,NA
,,8/19/2015,NA,98.689,96.36,100.899,NA
,,8/20/2015,NA,98.405,96.46,100.691,NA
,,8/21/2015,NA,97.58,94.53,100.485,NA
,,8/24/2015,NA,97.342,94.64,100.039,NA
,,8/25/2015,NA,96.826,94.039,99.722,NA
,,8/26/2015,NA,96.997,94.261,99.745,NA
,,8/27/2015,NA,97.263,94.521,99.939,NA
,,8/28/2015,NA,97.334,94.559,100.021,NA
,,8/31/2015,NA,97.159,94.299,99.906,NA
,,9/1/2015,NA,97.32,94.576,100.028,NA
,,9/2/2015,NA,97.306,94.544,99.958,NA
,,9/3/2015,NA,97.542,94.897,100.107,NA
,,9/4/2015,NA,97.372,94.839,100.045,NA
,,9/7/2015,NA,97.439,94.792,100.006,NA
,,9/8/2015,NA,97.534,95.142,100.054,NA
,,9/9/2015,NA,97.788,95.26,100.112,NA
,,9/10/2015,NA,97.608,95.176,100.175,NA
,,9/11/2015,NA,97.61,94.954,100.032,NA
,,9/14/2015,NA,97.443,95.362,99.922,NA
,,9/15/2015,NA,97.141,94.329,99.663,NA
,,9/16/2015,NA,97.075,94.392,99.555,NA
,,9/17/2015,NA,97.251,95.184,99.647,NA
,,9/18/2015,NA,97.153,94.564,99.668,NA
,,9/21/2015,NA,97.065,94.438,99.584,NA
,,9/22/2015,NA,96.378,93.809,99.493,NA
,,9/23/2015,NA,95.504,93.041,98.74,NA
,,9/24/2015,NA,94.2,91.31,98.125,NA
,,9/25/2015,NA,92.795,90.098,97.16,NA
,,9/28/2015,NA,92.329,89.157,94.935,NA
,,9/29/2015,NA,92.329,83.195,93.45,NA
,,9/30/2015,NA,87.513,84.046,92.068,NA
,,10/1/2015,NA,87.513,83.997,92.079,NA
,,10/2/2015,NA,87.513,83.96,91.903,NA
,,10/5/2015,NA,87.571,85.955,92.527,NA
,,10/6/2015,NA,89.517,86.967,93.877,NA
,,10/7/2015,NA,89.481,88.62,95.809,NA
,,10/8/2015,NA,89.481,89.501,95.942,NA
,,10/9/2015,NA,92.757,90.552,96.679,NA
,,10/12/2015,NA,93.491,90.997,96.994,NA
,,10/13/2015,NA,94.069,90.705,97.449,NA
,,10/14/2015,NA,93.515,90.867,97.161,NA
,,10/15/2015,NA,93.438,90.761,97.169,NA
,,10/16/2015,NA,92.971,90.286,96.853,NA
,,10/19/2015,NA,92.989,90.323,97.001,NA
,,10/20/2015,NA,92.971,90.284,97.029,NA
,,10/21/2015,NA,92.561,90.295,97,NA
,,10/22/2015,NA,92.496,90.679,96.868,NA
,,10/23/2015,NA,92.985,89.95,97.22,NA
,,10/26/2015,NA,93.019,90.365,97.485,NA
,,10/27/2015,NA,93.018,90.374,97.467,NA
,,10/28/2015,NA,92.915,89.977,97.399,NA
,,10/29/2015,NA,92.908,85.203,92.798,NA
,,10/30/2015,NA,92.908,86.618,93.908,NA
,,11/2/2015,NA,89.531,86.654,94.201,NA
,,11/3/2015,NA,91.502,88.882,95.72,NA
,,11/4/2015,NA,92.971,90.433,97.199,NA
,,11/5/2015,NA,91.3,88.145,95.051,NA
,,11/6/2015,NA,90.86,88.456,95.41,NA
,,11/9/2015,NA,91.791,88.916,95.652,NA
,,11/10/2015,NA,91.631,88.997,95.634,NA
,,11/11/2015,NA,91.757,88.813,95.552,NA
,,11/12/2015,NA,91.757,86.409,93.553,NA
,,11/13/2015,NA,89.149,86.634,93.876,NA
,,11/16/2015,NA,89.149,86.735,94.242,NA
,,11/17/2015,NA,89.149,87.803,94.716,NA
,,11/18/2015,NA,90.45,87.784,95.119,NA
,,11/19/2015,NA,91.524,87.85,95.598,NA
,,11/20/2015,NA,91.499,88.92,96.058,NA
,,11/23/2015,NA,92.06,88.822,96.083,NA
,,11/24/2015,NA,91.709,88.227,96.086,NA
,,11/25/2015,NA,90.998,87.731,95.869,NA
,,11/26/2015,NA,91.017,87.829,95.924,NA
,,11/27/2015,NA,91.231,87.609,95.842,NA
,,11/30/2015,NA,90.993,88.048,95.798,NA
,,12/1/2015,NA,91.015,87.195,95.904,NA
,,12/2/2015,NA,91.024,86.824,95.487,NA
,,12/3/2015,NA,89.757,85.494,94.359,NA
,,12/4/2015,NA,88.964,82.539,93.063,NA
,,12/7/2015,NA,88.543,82.456,92.944,NA
,,12/8/2015,NA,88.53,77.495,88.48,NA
,,12/9/2015,NA,88.53,75.535,86.85,NA
,,12/10/2015,NA,80.009,78.725,89.95,NA
,,12/11/2015,NA,84.051,76.014,87.463,NA
,,12/14/2015,NA,79.487,73.1,83.85,NA
,,12/15/2015,NA,80.565,76.783,85.842,NA
,,12/16/2015,NA,80.612,77.005,86.371,NA
,,12/17/2015,NA,81.632,77.491,86.991,NA
,,12/18/2015,NA,80.991,76.981,86.765,NA
,,12/21/2015,NA,80.934,76.959,86.78,NA
,,12/22/2015,NA,80.834,76.542,86.778,NA
,,12/23/2015,NA,80.902,76.575,86.984,NA
,,12/24/2015,NA,80.372,76.575,86.964,NA
,,12/25/2015,NA,80.426,76.575,86.964,NA
,,12/28/2015,NA,80.69,76.536,86.65,NA
,,12/29/2015,NA,80.911,76.881,86.841,NA
,,12/30/2015,NA,80.982,76.829,86.818,NA
,,12/31/2015,NA,80.916,76.829,86.818,NA
,,1/1/2016,NA,80.916,76.829,86.818,NA
,,1/4/2016,NA,80.507,76.438,86.605,NA
,,1/5/2016,NA,80.15,76.328,86.05,NA
,,1/6/2016,NA,79.35,74.525,85,NA
,,1/7/2016,NA,76.19,71.322,82.45,NA
,,1/8/2016,NA,77.75,72.37,82.75,NA
,,1/11/2016,NA,76.45,72.01,82.703,NA
,,1/12/2016,NA,76.554,70.309,82.366,NA
,,1/13/2016,NA,76.26,71.76,81.635,NA
,,1/14/2016,NA,74.85,68.806,81.095,NA
,,1/15/2016,NA,73.91,68.984,79.75,NA
,,1/18/2016,NA,73.11,68.497,79.75,NA
,,1/19/2016,NA,75.135,70.589,81.15,NA
,,1/20/2016,NA,73.67,69.503,81.228,NA
,,1/21/2016,NA,75.26,70.084,81.25,NA
,,1/22/2016,NA,77.095,73.234,83.494,NA
,,1/25/2016,NA,77.212,73.254,83.509,NA
,,1/26/2016,NA,77.264,74,83.15,NA
,,1/27/2016,NA,81.01,76.21,85.75,NA
,,1/28/2016,NA,82.4,77.435,86.65,NA
,,1/29/2016,NA,82.26,77.731,86.5,NA
,,2/1/2016,NA,82.25,77.65,86.27,NA
