Bonds,,Date,XS0162513211,XS0419267595,XS0982019126,XS0148579153,XS0412842857,XS0170641426,XS0367884375,XS0385754733,XS0361244667,XS0361244402,XS0408095387,XS0410299357,XS0322977223
,,8/13/2013,128.09,NA,NA,119.27,128.36,,103.82,109.3,124.38,NA,111.09,101.99,117.17
,,8/14/2013,127.42,NA,NA,119.16,128.08,,103.78,109.26,124.18,NA,111.03,101.95,117.09
,,8/15/2013,126.61,NA,NA,119.04,127.9,,103.78,109.22,123.97,NA,110.99,101.95,116.99
,,8/16/2013,126.36,NA,NA,119.04,127.72,,103.73,109.22,123.87,NA,110.96,101.93,116.95
,,8/19/2013,125.9,NA,NA,119,127.57,,103.73,109.21,123.79,NA,110.96,101.93,116.88
,,8/20/2013,126.33,NA,NA,119.08,127.73,,103.73,109.21,123.96,NA,110.98,101.92,116.97
,,8/21/2013,125.86,NA,NA,119.01,127.4,,103.69,109.17,123.88,NA,110.92,101.86,116.9
,,8/22/2013,125.01,NA,NA,118.84,126.9,,103.66,109.14,123.55,NA,110.84,101.84,116.7
,,8/23/2013,124.94,NA,NA,118.68,126.65,,103.61,109.05,123.34,NA,110.75,101.85,116.52
,,8/26/2013,125.4,NA,NA,118.76,126.82,,103.61,109.07,123.45,NA,110.79,101.86,116.58
,,8/27/2013,125.97,NA,NA,118.93,127.17,,103.61,109.13,123.73,NA,110.85,101.82,116.73
,,8/28/2013,126.11,NA,NA,118.85,127.14,,103.59,109.09,123.78,NA,110.82,101.77,116.71
,,8/29/2013,125.99,NA,NA,118.84,127.11,,103.56,109.08,123.72,NA,110.8,101.77,116.67
,,8/30/2013,126.16,NA,NA,118.88,127.22,,103.54,109.08,123.86,NA,110.79,101.76,116.73
,,9/2/2013,125.61,NA,NA,118.66,126.72,,103.54,109,123.38,NA,110.72,101.78,116.48
,,9/3/2013,125.36,NA,NA,118.57,126.55,,103.51,108.98,123.21,NA,110.66,101.75,116.36
,,9/4/2013,125.17,NA,NA,118.51,126.39,,103.47,108.91,123.04,NA,110.61,101.7,116.31
,,9/5/2013,124.18,NA,NA,118.21,125.76,,103.45,108.81,122.4,NA,110.47,101.68,116.03
